run_id,cycle_id,cycle_start_time,cycle_end_time,cycle_time_sec,avg_vfd1_temp,avg_vfd2_temp,avg_vfd3_temp,avg_vfd4_temp,avg_r01_load,min_r01_load,max_r01_load,avg_r02_load,min_r02_load,max_r02_load,avg_r03_load,min_r03_load,max_r03_load,avg_r04_load,min_r04_load,max_r04_load,stopper1_active_count,stopper2_active_count,stopper3_active_count,stopper4_active_count,stopper5_active_count,defect_label,defect_flag
6,116,"2023-12-12 04:50:18.549","2023-12-12 04:55:13.451",294,89.57033066004988,-2.52542372746779e34,-4.437686691489492e34,2.1152111864406792e32,344.7708474576271,93,498,1300.7935593220338,1214,1377,1889.8328813559322,1322,10210,39.952881355932206,-1426,1438,168,642,15,15,56,NULL,0
6,117,"2023-12-12 04:55:13.558","2023-12-12 05:00:08.436",294,89.67201828726657,-3.510900058920653e32,1.6849155307248076e32,1.006191525622641e32,346.78169491525426,19,587,1300.9854237288137,1233,1352,1878.6369491525425,1311,9539,31.915254237288135,-1407,1422,168,643,15,15,55,NULL,0
6,118,"2023-12-12 05:00:08.542","2023-12-12 05:05:03.454",294,89.74210445344504,-1.6248633995297538e34,1.4111543976726595e32,-3.303930673812754e29,352.5939620081411,3,511,1302.6289009497964,1244,1348,1869.7727272727273,1291,9427,31.22862957937585,-1406,1399,168,642,15,15,55,NULL,0
6,119,"2023-12-12 05:05:03.542","2023-12-12 05:09:58.466",294,89.77602224206699,-5.058152560142701e34,1.3534418444299881e34,-2.892505942285645e34,350.9881315700237,37,516,1303.4760935910479,1247,1354,1859.637504238725,1302,9404,22.044760935910478,-1681,1402,169,642,15,15,55,NULL,0
6,120,"2023-12-12 05:09:58.559","2023-12-12 05:14:53.646",295,89.80975720109262,-2.2102478008521342e34,-4.407182772661011e34,-4.507073956707421e32,344.2367886178862,48,539,1302.5186314363143,1242,1373,1870.9949186991869,1319,9368,36.00677506775068,-1462,1370,169,642,15,15,56,NULL,0
6,121,"2023-12-12 05:14:53.743","2023-12-12 05:20:44.241",350,89.72466957393368,-2.12553525820269e34,-6.129309598544075e34,-1.4839566043300056e31,339.8747503566334,71,502,1301.0502139800285,1241,1349,1785.6873038516405,1306,9437,10.522681883024251,-1414,1400,169,643,15,16,56,NULL,0
6,122,"2023-12-12 05:20:44.488","2023-12-12 05:25:48.638",304,88.5649083242765,-4.894618920800919e34,-1.53079818e33,-6.81997371868937e34,340.36859395532196,30,528,1300.77135348226,1231,1392,1854.0180683311432,1309,8909,4.650131406044678,-1437,1397,168,643,14,15,55,NULL,0
6,123,"2023-12-12 05:25:48.736","2023-12-12 05:30:43.742",295,89.08594385702087,3.158248829210437e33,-4.859369705123947e34,3.6936631866147066e23,345.3212470349034,32,553,1299.7411047102678,1246,1347,1854.4798373432734,1316,8961,5.358522534733988,-1404,1419,168,642,15,15,55,NULL,0
6,124,"2023-12-12 05:30:43.843","2023-12-12 05:35:58.937",315,88.92901381795213,-3.0872742050142657e34,5.902965403078557e33,3.871585975880673e28,349.99587432561094,78,526,1301.6467788003808,1244,1348,2020.107267534116,1307,9126,42.532211996191684,-1413,1394,168,844,15,16,56,NULL,0
6,125,"2023-12-12 05:35:59.042","2023-12-12 05:40:54.241",295,89.25442380311152,-3.92820917101253e32,7.212633739123136e33,3.6234818827907216e33,348.52455130375887,-35,573,1300.2065695902472,1246,1344,1861.9177108025738,1311,9009,17.71385032170674,-1427,1389,169,642,14,15,56,NULL,0
6,126,"2023-12-12 05:40:54.362","2023-12-12 05:45:49.464",295,89.42301181552271,2.2569102003524133e33,4.7238222448423383e33,-3.8630954184933105e29,347.704845814978,90,503,1300.945103354795,1245,1349,1870.169434090139,1314,8911,47.10708234496781,-1398,1529,168,643,15,15,56,NULL,0
6,127,"2023-12-12 05:45:49.713","2023-12-12 05:50:44.344",294,89.53476158807284,-2.8891154688098887e34,-2.2584014767619196e33,-3.967446587868498e32,354.65412004069174,85,556,1301.8111224143777,1225,1351,1873.337402509325,1312,9893,23.480840963038318,-1418,1390,168,643,15,15,55,NULL,0
6,128,"2023-12-12 05:50:44.441","2023-12-12 05:55:39.669",295,89.62152571840377,7.026848621540746e31,-1.6918466999598357e35,7.076365729714838e31,355.3264476803251,52,483,1303.4859464950898,1233,1369,1872.3697934304098,1306,10030,11.637656620386048,-1397,1411,168,643,15,15,56,NULL,0
6,129,"2023-12-12 05:55:39.745","2023-12-12 06:00:34.678",294,89.68550921372066,1.1379018295415032e32,-7.42338982781695e34,-5.64169463423116e25,358.484406779661,100,537,1303.491186440678,1255,1351,1845.0084745762713,1315,8742,43.93491525423729,-1431,1377,169,642,15,15,56,NULL,0
6,130,"2023-12-12 06:00:34.748","2023-12-12 06:05:29.907",295,89.73191268472412,-5.159550782483741e34,1.690379353319783e32,1.9165960738482425e33,354.1588753387534,90,518,1304.0040650406504,1240,1355,1850.0785907859079,1309,8909,46.671747967479675,-1566,1400,169,645,15,15,55,NULL,0
6,131,"2023-12-12 06:05:29.946","2023-12-12 06:10:24.944",294,89.76897786883951,-3.045069467976956e34,-5.049136574049411e34,5.097898116666993e33,351.5530328702135,62,490,1302.5818366655371,1235,1351,1848.173161640122,1320,9108,32.97221280921721,-1443,1395,168,643,15,15,56,NULL,0
6,132,"2023-12-12 06:10:25.036","2023-12-12 06:15:20.064",295,89.80143498329234,-3.925110130352484e34,-1.7631670258637764e31,2.8031175872060346e33,353.63741104710266,64,499,1302.2656726533378,1236,1349,1859.051169095222,1323,9190,29.206709589969503,-1411,1464,169,643,15,15,56,NULL,0
6,133,"2023-12-12 06:15:20.139","2023-12-12 06:20:14.938",294,89.81743956021906,2.6579247149864967e31,-3.9539165785271656e34,5.028817293998045e33,353.2682265174636,-53,567,1302.636486944727,1243,1346,1854.7192268565616,1313,8817,28.118345201763308,-1416,1443,169,643,15,15,56,NULL,0
6,134,"2023-12-12 06:20:15.060","2023-12-12 06:25:10.041",294,89.8263650963999,-3.625730408309895e34,-1.7950842426296668e31,-1.9351066868259914e34,353.95899695018636,-33,531,1303.732971873941,1250,1350,1849.4605218569977,1316,8821,14.29278210776008,-1420,1597,168,642,15,15,56,NULL,0
6,135,"2023-12-12 06:25:10.164","2023-12-12 06:30:05.141",294,89.83387344557853,7.682567571241243e33,-1.010175003798644e35,1.9894918949024315e30,347.38881355932205,-54,524,1303.071186440678,1224,1361,1847.564745762712,1319,8825,19.41898305084746,-1392,1425,168,643,15,15,55,NULL,0
6,136,"2023-12-12 06:30:05.249","2023-12-12 06:35:00.660",295,89.85013072669607,8.468276744579946e31,9.010831504010483e33,-2.2445771876016167e34,345.8529810298103,0,531,1302.115514905149,1238,1365,1854.460027100271,1308,8950,22.414972899728998,-1445,1420,168,643,15,16,56,NULL,0
6,137,"2023-12-12 06:35:00.662","2023-12-12 06:40:17.962",317,89.67798151761424,7.137346346971035e33,6.345916246848963e21,7.873781486155667e31,343.52644836272043,40,495,1301.8268261964736,1221,1348,1884.3129722921915,1301,9263,53.60421914357683,-1444,1404,168,710,14,16,149,NULL,0
6,138,"2023-12-12 06:40:18.053","2023-12-12 06:45:30.367",312,89.70624858119731,6.679526708343045e31,6.933710765206699e33,3.6897436071796014e31,342.57371794871796,53,497,1301.4208333333333,1241,1354,1835.861858974359,1321,8970,24.801602564102563,-1410,1397,168,642,15,16,55,NULL,0
6,139,"2023-12-12 06:45:30.369","2023-12-12 06:50:35.360",304,89.2308954458716,3.504749433291993e33,1.4997695284068088e27,-2.7946960522802496e34,341.91647559777266,17,491,1300.8300032754667,1210,1347,1828.029479200786,1296,8761,22.66000655093351,-1424,1380,169,642,15,15,55,NULL,0
6,140,"2023-12-12 06:50:35.445","2023-12-12 06:55:30.245",294,89.46796665545486,2.674165181417433e33,1.6383500881933926e34,6.025451715835877e18,343.0840963038318,86,486,1301.3723296032554,1239,1348,1853.3272295693455,1311,8889,28.615801966768394,-1404,1404,169,642,15,15,55,NULL,0
6,141,"2023-12-12 06:55:30.346","2023-12-12 07:00:25.247",294,89.58784000923255,5.257628799979105e31,2.645676159283102e30,-4.327329830508544e34,340.96474576271186,-126,475,1300.0589830508475,1233,1369,1865.9169491525424,1306,9413,14.004406779661016,-1403,1390,169,643,15,15,56,NULL,0
6,142,"2023-12-12 07:00:25.352","2023-12-12 07:05:20.450",295,89.67067530557097,4.926515507780829e31,-7.217561571848445e34,-8.3604361212723e30,340.69850948509486,37,497,1300.5182926829268,1240,1385,1851.5325203252032,1313,9055,21.644647696476966,-1413,1396,168,642,15,15,55,NULL,0
6,143,"2023-12-12 07:05:20.547","2023-12-12 07:10:15.248",294,89.72459151469664,-6.125485244233616e30,-3.0495250748189266e33,-2.459417571535617e27,342.56105834464046,-14,499,1300.4918588873813,1242,1347,1847.302578018996,1303,8814,48.07937584803256,-1432,1403,169,643,14,15,55,NULL,0
6,144,"2023-12-12 07:10:15.346","2023-12-12 07:15:28.638",313,89.3800873551298,-5.833758784879899e34,-1.1554716012565415e35,3.305360571263816e28,342.77568602425015,-22,506,1301.3947032546266,1247,1342,1981.5188257817485,1313,8853,46.086790044671346,-1414,1410,169,828,14,15,55,NULL,0
6,145,"2023-12-12 07:15:28.867","2023-12-12 07:20:23.902",295,89.54680088238442,-3.0835582475441497e34,1.9729007117380544e32,-4.338922829553487e34,339.7380548966452,-90,491,1302.847509318875,1245,1347,1842.2738054896645,1320,8840,23.05557438156557,-1418,1471,169,643,15,15,55,NULL,0
6,146,"2023-12-12 07:20:23.903","2023-12-12 07:25:18.891",294,89.64255869148337,-7.050847457627118e30,4.322033894955935e28,-7.986096821491501e32,338.42033898305084,-59,511,1301.4501694915255,1235,1357,1852.2986440677967,1307,8961,19.32033898305085,-1446,1423,169,643,15,16,56,NULL,0
6,147,"2023-12-12 07:25:18.892","2023-12-12 07:30:13.644",294,89.70225921191778,5.421595387220925e33,8.768056968463886e31,-6.1790357861317264e32,334.9128518141743,-10,524,1300.113936927772,1243,1348,1826.461512377077,1305,9308,48.71414038657172,-1452,1453,168,642,15,16,55,NULL,0
6,148,"2023-12-12 07:30:13.868","2023-12-12 07:35:08.536",294,89.7348865416578,8.415427582345788e24,7.22989610106719e33,-1.0756371218696942e26,335.8266033254157,-120,512,1299.7197149643705,1236,1348,1872.6304716661011,1305,10025,19.602646759416356,-1415,1379,169,642,15,15,55,NULL,0
6,149,"2023-12-12 07:35:08.639","2023-12-12 07:40:03.480",294,89.7671610663737,-6.916275813132706e34,-5.5295271346201385e29,-7.307546121734773e30,333.81756527636486,5,508,1299.7358426585283,1244,1343,1850.9932180400135,1317,9510,28.63750423872499,-1424,1409,169,643,15,15,55,NULL,0
6,150,"2023-12-12 07:40:03.548","2023-12-12 07:44:58.548",295,89.79353665824632,2.4993198853331127e30,-5.762711865110847e34,-1.4935730322033898e34,336.50881355932205,16,566,1300.5033898305085,1208,1351,1836.2050847457626,1321,8805,8.8264406779661,-1394,1389,169,642,15,15,55,NULL,0
6,151,"2023-12-12 07:44:58.658","2023-12-12 07:50:18.539",319,89.78546992758201,-1.1952484739100546e34,-4.0503937915151717e34,-2.0676095465649274e29,338.9184120037512,67,483,1299.493591747421,1238,1363,1800.231634885902,1317,8725,19.431384807752423,-1391,1436,168,643,15,15,55,NULL,0
6,152,"2023-12-12 07:50:18.639","2023-12-12 07:55:13.957",295,89.32690144405271,-2.220503824879783e34,6.5425621663121955e28,-1.0737080596004191e33,338.47307822553336,68,500,1299.150355570606,1240,1370,1836.116830342025,1304,8900,28.409752793769048,-1383,1413,169,642,15,16,56,NULL,0
6,153,"2023-12-12 07:55:14.037","2023-12-12 08:00:09.046",295,89.53326353397368,-7.901412063668317e32,-4.392392423720772e29,-7.895625099160017e32,342.45137241613014,53,542,1300.1846831582513,1247,1358,1842.1274144357844,1317,9013,30.564215520162655,-1396,1401,169,642,15,15,56,NULL,0
6,154,"2023-12-12 08:00:09.140","2023-12-12 08:05:04.337",295,89.6401859370887,-4.505420054117032e32,-5.896436314363126e34,-5.8861784231016966e32,347.4969512195122,77,585,1302.4037940379403,1253,1360,1850.1260162601627,1313,9509,29.273373983739837,-1399,1435,169,642,15,15,56,NULL,0
6,155,"2023-12-12 08:05:04.346","2023-12-12 08:09:59.344",294,89.70372776038141,-4.010028812890546e34,8.992363415789516e33,6.889867839101305e33,342.1558793629278,35,582,1302.5967468654694,1214,1347,1860.6899356150457,1316,9420,29.49847509318875,-1431,1492,169,642,15,15,56,NULL,0
6,156,"2023-12-12 08:09:59.453","2023-12-12 08:14:54.638",295,89.75257325494267,3.156160514855435e33,1.2902133423480954e27,5.543509855026938e33,342.6820182864883,-59,610,1302.5899085675585,1232,1386,1847.1056552658313,1304,8918,26.162546562817475,-1521,1462,169,642,15,15,55,NULL,0
6,157,"2023-12-12 08:14:54.751","2023-12-12 08:19:49.762",295,89.7908668550987,-7.897278901125567e32,-1.2396817631054644e33,-4.144357844716036e32,336.1995933581837,38,484,1301.0013554727211,1254,1352,1825.6557099288377,1308,8780,33.236191121653675,-1412,1404,169,642,15,15,55,NULL,0
6,158,"2023-12-12 08:19:49.839","2023-12-12 08:24:44.944",295,89.82242808059857,9.005083023228902e33,1.3739242973284649e29,-2.8878847726330986e34,335.97560149102,42,491,1300.3327685530328,1246,1359,1847.7638088783463,1313,8702,26.091155540494746,-1424,1413,168,641,15,15,56,NULL,0
6,159,"2023-12-12 08:24:45.041","2023-12-12 08:29:40.352",295,89.83797176001252,9.269339586861268e29,-8.828282585940306e27,3.088222830805293e30,333.925499492042,28,479,1299.8154419234677,1237,1347,1846.8442262106332,1317,8967,0.5722993565865222,-1436,1398,169,642,15,15,55,NULL,0
6,160,"2023-12-12 08:29:40.565","2023-12-12 08:34:35.748",295,89.86115930627729,-2.876732768038298e34,7.212523093265797e33,9.878599173720679e31,332.3105316627159,63,549,1299.7185912631223,1209,1376,1848.800541821876,1311,8825,37.87334913647138,-1394,1369,167,642,15,15,55,NULL,0
6,161,"2023-12-12 08:34:35.856","2023-12-12 08:39:31.147",295,89.8807480688988,-2.718347915346513e34,1.0798574484565766e34,-8.028223382246388e32,334.8138117806364,-164,543,1298.8371699390657,1237,1373,1823.409952606635,1309,8974,21.59072444143534,-1605,1396,169,642,15,15,56,NULL,0
6,162,"2023-12-12 08:39:31.254","2023-12-12 08:45:30.546",359,89.73653364051711,3.7016374895481784e33,-4.5382844722735046e29,2.4092749224074586e28,339.1244085722238,20,534,1299.1733927080434,1206,1354,1758.3339827442248,1291,9050,24.627052602282216,-1402,1410,168,642,15,15,55,NULL,0
6,163,"2023-12-12 08:45:30.739","2023-12-12 08:50:25.848",295,88.62642775834253,8.598143265176182e31,-1.1223943506145729e33,1.7710767769725519e30,338.40907551642397,43,470,1299.2231628852014,1228,1350,1840.9698611581443,1312,8973,3.894344734168642,-1408,1390,169,643,15,15,55,NULL,0
6,164,"2023-12-12 08:50:25.956","2023-12-12 08:55:21.063",295,89.12622694682196,2.693868573747663e33,-5.758846206759809e34,2.1316327541056913e32,338.2039295392954,39,537,1299.8980352303522,1232,1354,1852.4065040650407,1311,8988,26.226287262872628,-1414,1377,168,642,15,15,56,NULL,0
6,165,"2023-12-12 08:55:21.155","2023-12-12 09:00:16.247",295,89.35623167604457,1.130296407997289e30,6.301846833329041e33,-9.088366231049664e32,344.25821755337176,48,485,1301.6912910877668,1246,1347,1842.5465943747881,1302,9084,25.527956624872925,-1418,1400,168,642,14,15,54,NULL,0
6,166,"2023-12-12 09:00:16.343","2023-12-12 09:05:11.349",295,89.49685622856833,8.820327409048275e24,-6.318401710725404e34,-3.457126777255943e27,345.07525423728816,4,502,1302.3789830508474,1230,1358,1849.8233898305084,1331,9054,52.535254237288136,-1775,1493,168,642,15,16,56,NULL,0
6,167,"2023-12-12 09:05:11.453","2023-12-12 09:10:06.540",295,89.59784556545603,-3.627157452537703e32,-5.894015088085062e34,5.419888808265686e33,348.3739837398374,86,511,1303.8316395663956,1241,1364,1858.8448509485095,1298,9256,12.510840108401084,-1426,1469,168,642,15,16,56,NULL,0
6,168,"2023-12-12 09:10:06.640","2023-12-12 09:15:01.960",295,89.68276961213466,5.500080978789652e33,-1.1272905935849652e33,6.330392586575173e33,344.08598510494244,49,483,1302.4102911306702,1201,1361,1858.8456330399458,1323,9364,23.19329722410291,-1441,1389,169,642,15,15,56,NULL,0
6,169,"2023-12-12 09:15:02.044","2023-12-12 09:19:56.942",294,89.74481012061885,2.7081406101735806e33,4.020338993039625e30,-1.712881551285288e26,345.1796610169491,73,485,1301.2661016949153,1239,1357,1841.4952542372882,1298,8836,19.600338983050847,-1389,1437,168,642,14,15,55,NULL,0
6,170,"2023-12-12 09:19:57.051","2023-12-12 09:25:29.050",331,89.7378161804535,-1.2827461264571967e34,1.1937370986889497e27,-2.5647274917225714e34,355.29900632339655,26,494,1302.646793134598,1247,1349,1795.096657633243,1302,9063,-5.799457994579946,-1471,1414,168,642,15,15,55,NULL,0
6,171,"2023-12-12 09:25:29.148","2023-12-12 09:30:24.247",295,89.05849310983355,8.643954764042972e31,9.010834322350948e33,-3.962761432926809e32,346.9180216802168,28,472,1301.9529132791329,1171,1347,1832.5416666666667,1322,9036,21.307249322493224,-1450,1402,169,642,14,15,55,NULL,0
6,172,"2023-12-12 09:30:24.340","2023-12-12 09:35:19.262",294,89.3698558628069,-7.408260766822652e32,1.6242783825033639e34,1.2840301632892505e20,344.8575788402848,83,575,1300.9718548660562,1215,1369,1848.527975584944,1311,8988,32.99118345201763,-1457,1399,168,642,14,15,54,NULL,0
6,173,"2023-12-12 09:35:19.354","2023-12-12 09:40:14.456",295,89.52303518918222,4.9644188578781505e33,-3.1620488113860648e29,4.913567129801931e31,353.98915621823113,69,528,1300.7275499830566,1223,1377,1842.5055913249746,1322,8923,19.545238902067094,-1432,1441,169,642,15,15,55,NULL,0
6,174,"2023-12-12 09:40:14.543","2023-12-12 09:45:09.757",295,89.62313251332073,-6.210386048086696e32,1.9670165932949543e32,-4.0104908912960776e32,360.6000677277345,85,515,1301.8956992888589,1247,1352,1864.712157128344,1320,9598,-20.508973924822214,-1493,1408,169,642,15,15,56,NULL,0
6,175,"2023-12-12 09:45:09.847","2023-12-12 09:50:04.867",295,89.6847492653425,3.593675739071628e33,-5.760759062047647e34,3.4470296621821864e28,359.8525923415791,-140,507,1302.5459166384276,1242,1370,1837.3385293120975,1309,8736,3.1751948492036597,-1411,1386,169,643,15,15,56,NULL,0
6,176,"2023-12-12 09:50:04.950","2023-12-12 09:55:00.157",295,89.73303130043902,3.159827812843106e33,2.3652064210345728e27,1.0782389018665133e27,357.1019993222636,41,575,1303.65842087428,1244,1351,1861.4117248390376,1324,9036,-10.968824127414436,-1406,1371,168,642,15,15,55,NULL,0
6,177,"2023-12-12 09:55:00.362","2023-12-12 09:59:55.397",295,89.7739307351238,-8.810169376600753e30,1.971544988735685e32,1.3245257452574527e30,344.704945799458,85,513,1303.6741192411923,1221,1346,1862.2371273712738,1309,9684,-24.10738482384824,-1439,1404,169,642,15,15,55,NULL,0
6,178,"2023-12-12 09:59:55.439","2023-12-12 10:04:50.467",295,89.802955497541,6.823770169491526e33,-2.3003686942372748e24,5.423728813482169e33,343.5528813559322,59,554,1302.0654237288136,1231,1366,1851.9057627118643,1311,8915,15.955254237288136,-1500,1446,168,642,14,15,56,NULL,0
6,179,"2023-12-12 10:04:50.536","2023-12-12 10:09:45.242",294,89.82007528400284,4.513064131760061e33,-8.842881011097687e27,1.046154739904988e25,338.79300984051577,-71,577,1302.1567695961996,1225,1375,1862.0061079063455,1297,9718,35.541567695961994,-1439,1399,169,642,15,15,56,NULL,0
6,180,"2023-12-12 10:09:45.354","2023-12-12 10:15:00.437",315,89.81569381180483,-3.1431746031549237e34,-1.2646112123017035e33,-1.734285669093016e34,354.04063492063494,30,557,1302.0568253968254,1240,1360,1814.4415873015873,1311,9286,1.4765079365079365,-1418,1407,167,643,15,15,55,NULL,0
6,181,"2023-12-12 10:15:00.550","2023-12-12 10:19:55.356",294,89.41537926620319,9.703595295946982e26,-5.214437957944304e34,-2.2082767975372388e29,348.73812754409767,-3,497,1301.9433514246948,1244,1347,1840.5668249660787,1312,9193,8.958276797829036,-1395,1400,168,642,14,15,55,NULL,0
6,182,"2023-12-12 10:19:55.450","2023-12-12 10:24:50.494",295,89.58487894557913,3.631822810590221e33,6.099796146042089e33,2.773309506460923e33,349.95044127630683,-55,524,1301.7321792260693,1235,1369,1824.5967413441956,1319,8828,0.19517990495587237,-1579,1477,169,643,15,15,56,NULL,0
6,183,"2023-12-12 10:24:50.505","2023-12-12 10:29:44.845",294,89.67097359658032,1.3126276652179155e30,6.89070008431633e28,6.347632247012877e33,345.9572301425662,-69,551,1301.3170400543108,1242,1353,1831.6683638832315,1316,8699,-8.15173116089613,-1456,1416,169,642,15,15,56,NULL,0
6,184,"2023-12-12 10:29:44.955","2023-12-12 10:34:40.050",295,89.73558983120148,-9.013888207354455e32,-4.394238296649448e29,-4.669603524225482e32,346.3297187394104,82,569,1299.802439850898,1221,1358,1853.8400542189088,1313,9701,-16.818705523551337,-1458,1429,169,643,15,15,56,NULL,0
6,185,"2023-12-12 10:34:40.329","2023-12-12 10:39:34.944",294,89.77656589031425,-1.0724428270036022e31,-1.74775635564941e35,-1.7575979348361045e31,349.39735324058364,19,519,1300.062775704106,1238,1358,1855.8870037326094,1321,9220,-3.8598574821852734,-1393,1417,169,642,15,15,55,NULL,0
6,186,"2023-12-12 10:39:35.044","2023-12-12 10:44:29.952",294,89.80888802974104,1.618384094303612e23,-1.763907734221506e31,3.146671414484386e33,350.04002713704205,-12,486,1300.8337856173678,1242,1351,1851.1285617367707,1318,8856,-15.907734056987788,-1497,1386,168,642,15,15,56,NULL,0
6,187,"2023-12-12 10:44:30.043","2023-12-12 10:49:35.351",305,89.82612199859406,1.74918140618498e30,-1.0903732809980208e33,-1.7485265228366074e34,354.8749181401441,87,477,1302.2531106745253,1230,1353,1810.635232481991,1297,8908,8.071709233791749,-1478,1437,169,642,15,15,56,NULL,0
6,188,"2023-12-12 10:49:35.442","2023-12-12 10:54:44.703",309,89.35112988109157,-4.1575354192095385e32,-1.0933826410213644e33,9.440096990698364e31,350.6789524733269,-259,541,1301.636922082121,1222,1372,1824.325897187197,1269,8727,35.63174911089557,-1467,1471,168,642,14,15,55,NULL,0
6,189,"2023-12-12 10:54:44.743","2023-12-12 10:59:39.957",295,89.56126527511219,9.942506307158146e31,2.1921382275707633e30,-8.803812275855411e30,351.5394514053505,122,490,1300.799187267186,1237,1380,1839.0822891974262,1283,8927,-5.147307822553335,-1434,1437,168,642,15,16,55,NULL,0
6,190,"2023-12-12 10:59:40.041","2023-12-12 11:04:35.143",295,89.68072578976145,-6.818824864877371e32,-5.7584993550785905e34,-1.5301367040978996e34,351.3871951219512,-4,566,1300.3885501355014,1215,1352,1850.4793360433605,1302,8846,-18.402439024390244,-1413,1450,168,643,15,15,56,NULL,0
6,191,"2023-12-12 11:04:35.270","2023-12-12 11:09:30.345",295,89.75244984170635,7.29013717256195e31,5.070139166943408e28,-1.0335481057308707e29,355.90138935953917,-13,552,1301.2921043713995,1232,1354,1858.408675025415,1292,9644,1.3961369027448323,-1413,1411,169,643,15,15,56,NULL,0
6,192,"2023-12-12 11:09:30.445","2023-12-12 11:14:25.743",295,89.79664952421652,-2.884224728344733e34,-3.358158429248479e24,3.6222312193111054e33,361.08970886932974,51,528,1303.6767095463779,1236,1353,1860.8358158429248,1307,9464,2.0660121868652674,-1411,1425,168,642,15,15,55,NULL,0
6,193,"2023-12-12 11:14:25.845","2023-12-12 11:19:20.929",295,89.82251296788262,-2.875558016276704e32,-1.371627670389822e33,3.7560188864133744e33,366.3452017633096,-29,589,1305.2329603255341,1247,1369,1831.2811122414378,1284,8702,-0.5886741268226517,-1416,1413,167,642,14,15,55,NULL,0
6,194,"2023-12-12 11:19:20.931","2023-12-12 11:24:30.439",309,89.53609803241223,3.64869215501453e33,6.877098831139425e33,1.2508874302232675e34,370.2402324830481,-12,570,1305.538585728124,1258,1359,1952.3722957701002,1248,8732,-2.379076525670003,-1422,1409,169,789,15,15,56,NULL,0
6,195,"2023-12-12 11:24:30.540","2023-12-12 11:29:25.538",294,89.67602612185325,-4.338983070209831e34,1.5286101407220286e27,5.545938982972003e33,366.49322033898306,54,611,1304.6630508474577,1252,1356,1831.6857627118643,1321,8858,17.08,-1502,1395,169,642,15,15,56,NULL,0
6,196,"2023-12-12 11:29:25.637","2023-12-12 11:34:20.736",295,89.75168305773533,2.757031514740766e33,8.250227764249407e28,5.774314867024534e33,365.39274822094205,-64,585,1303.315825144019,1242,1347,1851.4618773297188,1322,9302,3.3947814300237207,-1571,1425,169,642,15,15,56,NULL,0
6,197,"2023-12-12 11:34:20.860","2023-12-12 11:39:16.110",295,89.79841189849155,1.128462034417344e32,-2.4991531165338016e31,6.8834688352351455e28,368.8790650406504,97,527,1303.9231029810298,1247,1356,1840.7933604336044,1314,9527,26.10670731707317,-1410,1415,168,642,15,15,55,NULL,0
6,198,"2023-12-12 11:39:16.113","2023-12-12 11:44:11.140",295,89.83041201633365,-3.926815413278238e22,-2.8157859078591044e33,-7.893005958672087e32,365.775406504065,32,531,1303.8763550135502,1236,1357,1862.6012872628726,1318,9442,26.850271002710027,-1403,1402,168,643,15,15,55,NULL,0
6,199,"2023-12-12 11:44:11.250","2023-12-12 11:49:06.185",294,89.8460373482391,-1.887813163958746e34,-9.01930315617579e32,2.706001975788403e33,361.6873516446253,50,600,1303.6883689386232,1233,1351,1836.8884367582232,1302,8852,-16.69175991861648,-1400,1386,169,642,15,15,56,NULL,0
6,200,"2023-12-12 11:49:06.246","2023-12-12 11:54:01.552",295,89.86424582392041,5.584154464325386e34,6.298679309177108e33,-4.0530307505993934e34,367.15137148662376,39,535,1304.0863528614968,1223,1361,1817.9143244158483,1299,8762,21.081273281408738,-1442,1389,167,642,15,16,55,NULL,0
6,201,"2023-12-12 11:54:02.131","2023-12-12 11:58:56.947",294,89.8800817109404,-2.746530317381927e29,-2.712143601591606e34,-4.334572241793261e34,375.66102268879104,121,544,1305.9366745682357,1235,1352,1853.0108364375212,1315,9583,-4.477141889603793,-1442,1395,169,642,15,16,56,NULL,0
6,202,"2023-12-12 11:58:57.044","2023-12-12 12:03:52.247",295,89.8897760948161,6.707316852029133e24,-7.848915989180352e32,-6.031490360777952e27,372.4319105691057,68,539,1305.7845528455284,1245,1352,1864.829945799458,1323,9101,13.455962059620596,-1579,1440,169,642,15,16,56,NULL,0
6,203,"2023-12-12 12:03:52.434","2023-12-12 12:08:47.253",294,89.90090698437866,-4.6430465690305107e27,-2.8150261155241634e31,3.682443833871546e23,370.02983050847456,36,549,1305.2522033898306,1233,1347,1849.339661016949,1270,9414,14.273559322033899,-1423,1487,169,642,15,15,55,NULL,0
6,204,"2023-12-12 12:08:47.480","2023-12-12 12:13:42.436",294,89.90647010908069,1.5616401371637547e30,-7.045543883429251e32,-3.706255504927869e34,367.63232802439853,108,574,1305.57302609285,1251,1357,1873.4168078617417,1302,9768,11.781430023720773,-1644,1397,169,642,15,15,56,NULL,0
6,205,"2023-12-12 12:13:42.444","2023-12-12 12:18:37.548",295,89.90932094438247,2.7066402301830034e33,-2.1138191507858993e31,-1.4342172909147916e31,363.1561653116531,-13,511,1303.8228319783198,1229,1373,1850.0331978319782,1319,9871,11.380081300813009,-1382,1424,168,642,15,15,55,NULL,0
6,206,"2023-12-12 12:18:37.639","2023-12-12 12:23:32.843",295,89.91149082243723,6.163223840160279e31,-3.286692157127467e29,7.155438062222789e24,366.0409752793769,54,580,1304.9925499492042,1227,1400,1852.6122587199459,1224,9517,2.6041313918049442,-1682,1416,168,643,15,15,55,NULL,0
